word1,word2,score
inicial,,0.0
inicial,inicial,1.0
governor,,0.0
governor,governor,1.0
disturbances theKennedys psychoanalyst,disturbances psychoanalyst,0.81
disturbances theKennedys psychoanalyst,theKennedys disturbances psychoanalyst,0.68
incloden,,0.0
incloden,incloden,1.0
toilettes wards Autum,Autum,0.38
toilettes wards Autum,Autum wards toilettes,0.43
pratande straings,straings,0.64
pratande straings,pratande straings,1.0
oposit troubled Commonmarket sosiety,troubled Commonmarket sosiety,0.89
oposit troubled Commonmarket sosiety,sosiety Commonmarket oposit troubled,0.61
adolescence excellance kindergarten pretenting,pretenting,0.36
adolescence excellance kindergarten pretenting,kindergarten pretenting adolescence excellance,0.5
consept,,0.0
consept,consept,1.0
theKennedys threat,threat,0.5
theKennedys threat,theKennedys threat,1.0
Liberales splendude underlined,Liberales splendude,0.78
Liberales splendude underlined,underlined Liberales splendude,0.63
opion oilincome risen,risen,0.38
opion oilincome risen,opion oilincome risen,1.0
foreshadow waiste riceet,waiste riceet,0.7
foreshadow waiste riceet,riceet foreshadow waiste,0.71
cafes trumpet,trumpet,0.7
cafes trumpet,cafes trumpet,1.0
deligthed disapproves tells goverment,deligthed disapproves tells,0.84
deligthed disapproves tells goverment,deligthed goverment disapproves tells,0.73
deathrate prbolom,deathrate,0.69
deathrate prbolom,prbolom deathrate,0.53
suburbs splendude,splendude,0.69
suburbs splendude,splendude suburbs,0.53
reckonized,,0.0
reckonized,reckonized,1.0
guvernor buriel great loneliness,guvernor buriel loneliness,0.9
guvernor buriel great loneliness,guvernor buriel great loneliness,1.0
course millons struggeling awful,course struggeling awful,0.86
course millons struggeling awful,awful millons course struggeling,0.66
babys thrilling strait caffs,babys caffs,0.56
babys thrilling strait caffs,babys thrilling caffs strait,0.79
sexualy,,0.0
sexualy,sexualy,1.0
stasion race stomach,race,0.33
stasion race stomach,stasion race stomach,1.0
docters exsaggerated Pakistanis failure,exsaggerated failure,0.68
docters exsaggerated Pakistanis failure,failure docters exsaggerated Pakistanis,0.79
Latinquarter strenuous,strenuous,0.58
Latinquarter strenuous,Latinquarter strenuous,1.0
posessed described,posessed,0.62
posessed described,posessed described,1.0
contented autor,contented,0.75
contented autor,autor contented,0.6
streneous cooking,,0.0
streneous cooking,cooking streneous,0.53
undester successful roumers nervous,successful,0.44
undester successful roumers nervous,successful nervous undester roumers,0.63
buscuits,,0.0
buscuits,buscuits,1.0
excaggerated stranch innocant Commonwealth,Commonwealth,0.44
excaggerated stranch innocant Commonwealth,innocant Commonwealth stranch excaggerated,0.5
shore extention,shore,0.5
shore extention,extention shore,0.6
divercity,,0.0
divercity,divercity,1.0
purpul belifs,purpul,0.63
purpul belifs,purpul belifs,1.0
jealus,,0.0
jealus,jealus,1.0
dang steak refreciment,dang steak,0.62
dang steak refreciment,dang refreciment steak,0.73
decendants,,0.0
decendants,decendants,1.0
refreciment streneous,streneous,0.6
refreciment streneous,streneous refreciment,0.52
AngloSaxian poetrie troubeled,poetrie troubeled,0.74
AngloSaxian poetrie troubeled,troubeled poetrie AngloSaxian,0.38
separated,,0.0
separated,separated,1.0
conclutions criticism,criticism,0.6
conclutions criticism,criticism conclutions,0.52
holidaymakers advicing,holidaymakers,0.74
holidaymakers advicing,advicing holidaymakers,0.59
clime purpul,,0.0
clime purpul,purpul clime,0.5
heterogeneous,,0.0
heterogeneous,heterogeneous,1.0
chanse,,0.0
chanse,chanse,1.0
unscrupulous gurantte reminiscence society,reminiscence society,0.65
unscrupulous gurantte reminiscence society,society gurantte reminiscence unscrupulous,0.64
extreems dicking nervous beaty,extreems dicking nervous,0.89
extreems dicking nervous beaty,dicking extreems nervous beaty,0.73
exstensive bicketes picnic,exstensive,0.56
exstensive bicketes picnic,picnic exstensive bicketes,0.73
commited taxies non-Europeans behaviour,non-Europeans,0.5
commited taxies non-Europeans behaviour,taxies commited non-Europeans behaviour,0.82
vegetables compromise refreshment,vegetables refreshment,0.8
vegetables compromise refreshment,vegetables refreshment compromise,0.67
docters governor,docters,0.61
docters governor,governor docters,0.5
pound celebulate branches,pound branches,0.72
pound celebulate branches,branches pound celebulate,0.64
grown,,0.0
grown,grown,1.0
shrilling scarthly,shrilling,0.67
shrilling scarthly,shrilling scarthly,1.0
proportions,,0.0
proportions,proportions,1.0
physically comming,physically,0.71
physically comming,comming physically,0.56
disenters,,0.0
disenters,disenters,1.0
valleys expense,valleys,0.64
valleys expense,valleys expense,1.0
comunities,,0.0
comunities,comunities,1.0
excisting obtain administratores,excisting obtain,0.67
excisting obtain administratores,administratores excisting obtain,0.5
remember,,0.0
remember,remember,1.0
specs oppression gould surpress,oppression surpress,0.76
specs oppression gould surpress,oppression gould surpress specs,0.81
therapeutic greatness roumers unit,therapeutic,0.49
therapeutic greatness roumers unit,roumers unit greatness therapeutic,0.56
Wigs,,0.0
Wigs,Wigs,1.0
advised,,0.0
advised,advised,1.0
partisipate,,0.0
partisipate,partisipate,1.0
bicycle,,0.0
bicycle,bicycle,1.0
pity selberate,pity,0.44
pity selberate,pity selberate,1.0
able real-income physologically acquaintance,physologically,0.48
able real-income physologically acquaintance,physologically able real-income acquaintance,0.66
profundity,,0.0
profundity,profundity,1.0
porgress ice-skating suspiscious hole,suspiscious hole,0.6
porgress ice-skating suspiscious hole,ice-skating suspiscious porgress hole,0.76
disobeying cause celebulate appeals,celebulate appeals,0.68
disobeying cause celebulate appeals,cause celebulate appeals disobeying,0.69
rhythm declear delemma,rhythm,0.43
rhythm declear delemma,rhythm delemma declear,0.82
prejustices receit key,prejustices key,0.81
prejustices receit key,key prejustices receit,0.82
sunbathing,,0.0
sunbathing,sunbathing,1.0
centuary Ireland,Ireland,0.61
centuary Ireland,Ireland centuary,0.5
inevyitable especcially facet,inevyitable especcially,0.88
inevyitable especcially facet,facet inevyitable especcially,0.79
innocant happly disipline,innocant,0.48
innocant happly disipline,happly innocant disipline,0.72
inequeties psycial delinquences jealus,inequeties psycial delinquences,0.9
inequeties psycial delinquences jealus,psycial delinquences jealus inequeties,0.71
deciphering threatan,deciphering,0.71
deciphering threatan,threatan deciphering,0.55
reliable opponenst purpil,reliable,0.48
reliable opponenst purpil,reliable opponenst purpil,1.0
scarcily receit courtesy,scarcily,0.5
scarcily receit courtesy,courtesy scarcily receit,0.62
falsh origal apperently,origal,0.41
falsh origal apperently,apperently falsh origal,0.52
resorts boicotted pritened,boicotted pritened,0.82
resorts boicotted pritened,pritened resorts boicotted,0.65
greanty establishment,establishment,0.76
greanty establishment,establishment greanty,0.62
wasit numourously,wasit,0.45
wasit numourously,wasit numourously,1.0
noticebel declear,noticebel,0.69
noticebel declear,noticebel declear,1.0
delighted,,0.0
delighted,delighted,1.0
thruth failure,thruth,0.6
thruth failure,failure thruth,0.5
sapshal layable,layable,0.64
sapshal layable,sapshal layable,1.0
exactly revealing,,0.0
exactly revealing,revealing exactly,0.53
excellance deffinitely,excellance,0.62
excellance deffinitely,deffinitely excellance,0.5
characters remnants poeterie,,0.0
characters remnants poeterie,remnants poeterie characters,0.61
carrying diversity parlamentarism,carrying,0.39
carrying diversity parlamentarism,parlamentarism diversity carrying,0.58
carneval proffesional,carneval,0.55
carneval proffesional,proffesional carneval,0.57
towns-people assassinated underlined,assassinated,0.5
towns-people assassinated underlined,assassinated underlined towns-people,0.64
delinquences disapprovs refreshments pavillion,delinquences,0.41
delinquences disapprovs refreshments pavillion,delinquences refreshments pavillion disapprovs,0.76
dependency acquainted,acquainted,0.65
dependency acquainted,dependency acquainted,1.0
decitions areaes,areaes,0.55
decitions areaes,decitions areaes,1.0
noise Suprime immense,Suprime immense,0.83
noise Suprime immense,noise Suprime immense,1.0
iniziales working-class relegion oppositie,relegion,0.32
iniziales working-class relegion oppositie,working-class oppositie iniziales relegion,0.55
changability life,changability,0.83
changability life,changability life,1.0
seriousely,,0.0
seriousely,seriousely,1.0
galeey,,0.0
galeey,galeey,1.0
independence,,0.0
independence,independence,1.0
citizentship original steril,citizentship original,0.86
citizentship original steril,citizentship steril original,0.75
appearance antiqueshops,appearance,0.61
appearance antiqueshops,antiqueshops appearance,0.52
college reckon remnants inials,reckon inials,0.6
college reckon remnants inials,college reckon inials remnants,0.77
toilettes opponenst stake,opponenst stake,0.75
toilettes opponenst stake,stake toilettes opponenst,0.76
delinquences greanty profiting,delinquences profiting,0.85
delinquences greanty profiting,greanty delinquences profiting,0.73
awailable criticism important loser,criticism important loser,0.83
awailable criticism important loser,important loser criticism awailable,0.54
benefited abolishion Autum,benefited Autum,0.73
benefited abolishion Autum,abolishion Autum benefited,0.62
rhumours risen beauty,rhumours,0.55
rhumours risen beauty,risen rhumours beauty,0.71
ount mother-country,mother-country,0.85
ount mother-country,mother-country ount,0.74
abillity,,0.0
abillity,abillity,1.0
over-seas,,0.0
over-seas,over-seas,1.0
although primarily,although,0.62
although primarily,although primarily,1.0
spoild apperently pritened,,0.0
spoild apperently pritened,spoild pritened apperently,0.65
pettyness,,0.0
pettyness,pettyness,1.0
remnants full happly desitions,remnants full desitions,0.87
remnants full happly desitions,desitions happly remnants full,0.47
happenes Puertoricans Liberals,Liberals,0.42
happenes Puertoricans Liberals,Liberals Puertoricans happenes,0.6
streching fixt strang prophesy,streching fixt strang,0.82
streching fixt strang prophesy,fixt prophesy streching strang,0.53
necessarily lonely spendide pregnent,necessarily lonely,0.67
necessarily lonely spendide pregnent,spendide necessarily pregnent lonely,0.56
similar singnher stake comparisson,similar comparisson,0.72
similar singnher stake comparisson,comparisson similar singnher stake,0.65
highschool wally,highschool,0.77
highschool wally,highschool wally,1.0
desease Indian various,Indian various,0.78
desease Indian various,various Indian desease,0.55
basic fascinating cartoons,basic,0.32
basic fascinating cartoons,fascinating basic cartoons,0.77
real-income divercified described,divercified,0.5
real-income divercified described,described real-income divercified,0.7
medival although,medival,0.61
medival although,although medival,0.5
waist sympathize mainer distence,sympathize mainer distence,0.9
waist sympathize mainer distence,mainer waist distence sympathize,0.5
supermacy,,0.0
supermacy,supermacy,1.0
spontanous juice wrot,juice wrot,0.65
spontanous juice wrot,juice wrot spontanous,0.48
pretenting grazing acknowledged,pretenting grazing,0.73
pretenting grazing acknowledged,pretenting acknowledged grazing,0.74
lunactics strenuous crown-jewels pernated,crown-jewels pernated,0.68
lunactics strenuous crown-jewels pernated,pernated strenuous lunactics crown-jewels,0.63
unt crusifixion,,0.0
unt crusifixion,crusifixion unt,0.73
electoral,,0.0
electoral,electoral,1.0
offten rumours,,0.0
offten rumours,offten rumours,1.0
liqour,,0.0
liqour,liqour,1.0
supurt obviosly obviously possess,supurt,0.31
supurt obviosly obviously possess,obviosly obviously possess supurt,0.79
difence cooking,cooking,0.64
difence cooking,difence cooking,1.0
exemplify pupel,,0.0
exemplify pupel,exemplify pupel,1.0
boarding-shcools exceptionally quarrel at,boarding-shcools quarrel at,0.79
boarding-shcools exceptionally quarrel at,exceptionally at boarding-shcools quarrel,0.59
rumours inconveineant,inconveineant,0.76
rumours inconveineant,rumours inconveineant,1.0
scarce,,0.0
scarce,scarce,1.0
opinion strenous,,0.0
opinion strenous,strenous opinion,0.5
decendants hindrance sallary backbone,hindrance sallary backbone,0.83
decendants hindrance sallary backbone,backbone sallary decendants hindrance,0.54
defenitions sigether thePacific newcomers,sigether thePacific newcomers,0.83
defenitions sigether thePacific newcomers,newcomers defenitions thePacific sigether,0.63
appearent,,0.0
appearent,appearent,1.0
disillusionment,,0.0
disillusionment,disillusionment,1.0
liable,,0.0
liable,liable,1.0
seasice wealthy resamble,wealthy resamble,0.8
seasice wealthy resamble,wealthy seasice resamble,0.67
splended schoolsystem byesicle compromize,schoolsystem byesicle,0.68
splended schoolsystem byesicle compromize,byesicle splended compromize schoolsystem,0.51
commited,,0.0
commited,commited,1.0
desegragation hoop tempted,desegragation,0.67
desegragation hoop tempted,desegragation tempted hoop,0.81
dilemma,,0.0
dilemma,dilemma,1.0
patethic Commonmarket miljeu,,0.0
patethic Commonmarket miljeu,miljeu Commonmarket patethic,0.57
writters,,0.0
writters,writters,1.0
stubbornness,,0.0
stubbornness,stubbornness,1.0
sympthom craives maybe methaphors,maybe,0.26
sympthom craives maybe methaphors,methaphors maybe sympthom craives,0.58
emply,,0.0
emply,emply,1.0
mayby refrigerator,refrigerator,0.8
mayby refrigerator,refrigerator mayby,0.67
hunted bescuts numourously vegtebels,numourously vegtebels,0.74
hunted bescuts numourously vegtebels,vegtebels numourously hunted bescuts,0.64
perverted arrieved recievd,perverted arrieved,0.82
